# wavelength_nm, theta_deg, p_det
# Generated by TMM calculation
# AR coating: Si3N4, d = 96 nm
# Incident medium: n = 1.46
530, 70, 0.902109
530, 75, 0.846216
530, 80, 0.730292
530, 85, 0.493075
540, 0, 0.889367
540, 5, 0.890179
540, 10, 0.892588
540, 15, 0.896516
540, 20, 0.901814
540, 25, 0.908256
540, 30, 0.915519
540, 35, 0.923188
540, 40, 0.930753
540, 45, 0.937607
540, 50, 0.942981
540, 55, 0.945744
540, 60, 0.943917
540, 65, 0.933702
540, 70, 0.907602
540, 75, 0.850775
540, 80, 0.733561
540, 85, 0.494795
550, 0, 0.899172
550, 5, 0.899962
550, 10, 0.902301
550, 15, 0.906103
550, 20, 0.911209
550, 25, 0.917381
550, 30, 0.924293
550, 35, 0.931536
550, 40, 0.938616
550, 45, 0.944951
550, 50, 0.949796
550, 55, 0.952022
550, 60, 0.949623
550, 65, 0.938728
550, 70, 0.911726
550, 75, 0.853648
550, 80, 0.734811
550, 85, 0.494485
560, 0, 0.908530
560, 5, 0.909292
560, 10, 0.911545
560, 15, 0.915196
560, 20, 0.920078
560, 25, 0.925946
560, 30, 0.932472
560, 35, 0.939254
560, 40, 0.945816
560, 45, 0.951597
560, 50, 0.955865
560, 55, 0.957486
560, 60, 0.954413
560, 65, 0.942688
560, 70, 0.914577
560, 75, 0.854993
560, 80, 0.734289
560, 85, 0.492455
570, 0, 0.917405
570, 5, 0.918135
570, 10, 0.920289
570, 15, 0.923769
570, 20, 0.928400
570, 25, 0.933935
570, 30, 0.940047
570, 35, 0.946342
570, 40, 0.952360
570, 45, 0.957558
570, 50, 0.961211
570, 55, 0.962169
570, 60, 0.958332
570, 65, 0.945653
570, 70, 0.916271
570, 75, 0.854995
570, 80, 0.732274
570, 85, 0.489048
580, 0, 0.925773
580, 5, 0.926466
580, 10, 0.928510
580, 15, 0.931801
580, 20, 0.936162
580, 25, 0.941342
580, 30, 0.947019
580, 35, 0.952807
580, 40, 0.958263
580, 45, 0.962856
580, 50, 0.965862
580, 55, 0.966109
580, 60, 0.961439
580, 65, 0.947708
580, 70, 0.916936
580, 75, 0.853847
580, 80, 0.729046
580, 85, 0.484602
