# wavelength_nm, theta_deg, p_det
# Generated by TMM calculation
# AR coating: Si3N4, d = 96 nm
# Incident medium: n = 1.0
530, 70, 0.735735
530, 75, 0.653608
530, 80, 0.523126
530, 85, 0.318769
540, 0, 0.814950
540, 5, 0.815682
540, 10, 0.817850
540, 15, 0.821362
540, 20, 0.826052
540, 25, 0.831654
540, 30, 0.837771
540, 35, 0.843825
540, 40, 0.848993
540, 45, 0.852116
540, 50, 0.851562
540, 55, 0.845009
540, 60, 0.829114
540, 65, 0.798993
540, 70, 0.747389
540, 75, 0.663392
540, 80, 0.530382
540, 85, 0.322697
550, 0, 0.831964
550, 5, 0.832691
550, 10, 0.834838
550, 15, 0.838309
550, 20, 0.842924
550, 25, 0.848404
550, 30, 0.854335
550, 35, 0.860125
550, 40, 0.864941
550, 45, 0.867614
550, 50, 0.866507
550, 55, 0.859292
550, 60, 0.842610
550, 65, 0.811533
550, 70, 0.758720
550, 75, 0.673105
550, 80, 0.537836
550, 85, 0.326968
560, 0, 0.848395
560, 5, 0.849109
560, 10, 0.851218
560, 15, 0.854616
560, 20, 0.859117
560, 25, 0.864429
560, 30, 0.870126
560, 35, 0.875606
560, 40, 0.880031
560, 45, 0.882232
560, 50, 0.880573
560, 55, 0.872727
560, 60, 0.855326
560, 65, 0.823408
560, 70, 0.769556
560, 75, 0.682549
560, 80, 0.545277
560, 85, 0.331412
570, 0, 0.864128
570, 5, 0.864823
570, 10, 0.866876
570, 15, 0.870174
570, 20, 0.874524
570, 25, 0.879625
570, 30, 0.885044
570, 35, 0.890174
570, 40, 0.894176
570, 45, 0.895885
570, 50, 0.893673
570, 55, 0.885220
570, 60, 0.867155
570, 65, 0.834492
570, 70, 0.779742
570, 75, 0.691539
570, 80, 0.552505
570, 85, 0.335865
580, 0, 0.879063
580, 5, 0.879735
580, 10, 0.881715
580, 15, 0.884889
580, 20, 0.889055
580, 25, 0.893908
580, 30, 0.899010
580, 35, 0.903754
580, 40, 0.907303
580, 45, 0.908503
580, 50, 0.905737
580, 55, 0.896696
580, 60, 0.878011
580, 65, 0.844677
580, 70, 0.789144
580, 75, 0.699913
580, 80, 0.559341
580, 85, 0.340179
590, 0, 0.893119
590, 5, 0.893763
590, 10, 0.895656
590, 15, 0.898682
590, 20, 0.902637
590, 25, 0.907209
590, 30, 0.911962
590, 35, 0.916289
590, 40, 0.919362
590, 45, 0.920038
590, 50, 0.916716
590, 55, 0.907099
590, 60, 0.887827
590, 65, 0.853879
590, 70, 0.797654
590, 75, 0.707535
590, 80, 0.565633
590, 85, 0.344224
600, 0, 0.906231
600, 5, 0.906842
600, 10, 0.908637
600, 15, 0.911497
600, 20, 0.915214
600, 25, 0.919480
600, 30, 0.923855
600, 35, 0.927741
600, 40, 0.930318
600, 45, 0.930459
600, 50, 0.926578
600, 55, 0.916396
600, 60, 0.896558
600, 65, 0.862037
600, 70, 0.805192
600, 75, 0.714303
600, 80, 0.571261
600, 85, 0.347893
610, 0, 0.917403
610, 5, 0.917984
610, 10, 0.919689
610, 15, 0.922396
610, 20, 0.925899
610, 25, 0.929885
610, 30, 0.933920
610, 35, 0.937411
610, 40, 0.939546
610, 45, 0.939212
610, 50, 0.934837
610, 55, 0.924155
610, 60, 0.903817
610, 65, 0.868787
610, 70, 0.811390
610, 75, 0.719824
610, 80, 0.575806
610, 85, 0.350819
620, 0, 0.927783
620, 5, 0.928331
620, 10, 0.929937
620, 15, 0.932480
620, 20, 0.935752
620, 25, 0.939443
620, 30, 0.943122
620, 35, 0.946202
620, 40, 0.947885
620, 45, 0.947069
620, 50, 0.942199
620, 55, 0.931020
620, 60, 0.910192
620, 65, 0.874675
620, 70, 0.816767
620, 75, 0.724599
620, 80, 0.579742
620, 85, 0.353372
630, 0, 0.937353
630, 5, 0.937866
630, 10, 0.939368
630, 15, 0.941737
630, 20, 0.944766
630, 25, 0.948149
630, 30, 0.951459
630, 35, 0.954119
630, 40, 0.955342
630, 45, 0.954040
630, 50, 0.948673
630, 55, 0.937000
630, 60, 0.915689
630, 65, 0.879699
630, 70, 0.821311
630, 75, 0.728604
630, 80, 0.583032
630, 85, 0.355512
640, 0, 0.946107
640, 5, 0.946584
640, 10, 0.947976
640, 15, 0.950164
640, 20, 0.952941
640, 25, 0.956007
640, 30, 0.958940
640, 35, 0.961173
640, 40, 0.961931
640, 45, 0.960141
640, 50, 0.954278
640, 55, 0.942113
640, 60, 0.920325
640, 65, 0.883873
640, 70, 0.825029
640, 75, 0.731837
640, 80, 0.585663
